sample_id,std_dev,center_offset,max_val,min_val,status
T1.4V_2025-08-14-16-16-15_21_26_5__2_orig_replay_8,0.16361337900161743,0.8185281147295084,22.908512115478516,21.86186981201172,OK
T1.4V_2025-08-14-16-16-15_21_26_5__2_orig_replay_9,0.16361337900161743,0.8185281147295084,22.908512115478516,21.86186981201172,OK
T1.4V_2025-08-14-16-16-15_21_26_5__2_orig_replay_10,0.16361337900161743,0.8185281147295084,22.908512115478516,21.86186981201172,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_0,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_1,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_2,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_3,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_4,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_5,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_6,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_7,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_8,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_9,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__1_orig_replay_10,0.28288593888282776,0.2336651363372414,23.509334564208984,21.77875328063965,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_0,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_1,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_2,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_3,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_4,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_5,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_6,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_7,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_8,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_9,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
T1.4V_2025-08-14-15-57-24_21_30_9__2_orig_replay_10,0.1501089632511139,0.8593216949264452,23.332202911376953,22.303951263427734,OK
